"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
2 "Walking_DownStairs" 0.28026398 0.0060423653 -0.12786457 0.011234724 -0.0032361043 0.23056643 0.79274717 -0.27575092 -0.41810985 -0.94681244 -0.96156266 -0.95523325 -0.078468124 0.23721722 -0.26680281 0.10893249 -0.059570288 -0.32605422 -0.66049192 0.2837502 0.7795361 -0.24231744 -0.48620794 -0.25713931 -0.2535716 -0.05726972 -0.065315087 -0.33140999 -0.62113579 -0.21992792 0.10780756 0.10486274 0.10780756 0.10486274 -0.026131675 0.087310399 0.057263322 -0.13329147 -0.47317965 -0.52837271 -0.041113366 0.09340239 -0.028850996 0.031152318 -0.12293185 0.26678729 0.11415249 0.0095081513 -0.26038781 0.0007876987 -0.2263824 -0.38965175 -0.07824443 -0.47935876 -0.068471921 -0.29476634 -0.4940927 -0.39871628 0.095448039 -0.061789364 0.093383908 0.080856739 -0.32514935 -0.16012594 -0.5114557 -0.58445567
2 "Walking_DownStairs" 0.24393099 -0.0040036613 -0.12267616 -0.092083866 0.010788982 0.1993878 0.80133805 -0.26850962 -0.42510743 -0.95883268 -0.95249559 -0.96069021 0.033969579 0.2970809 0.027340078 0.10893796 -0.050545248 -0.28806423 -0.41859048 0.21725851 0.55749369 -0.16115281 -0.36916334 -0.12421422 0.28259506 0.024206604 0.095108553 -0.3699556 -0.55158271 -0.19286377 0.02219691 0.089330924 0.02219691 0.089330924 -0.017262658 0.10891101 -0.00057704683 -0.10352147 -0.44926707 -0.48150514 0.0069200936 0.11089929 0.047240731 -0.13417817 -0.11198679 0.18701876 0.11385989 -0.020239476 -0.19195624 0.001027997 -0.16066274 -0.38553523 -0.017536963 -0.36554024 -0.057458594 -0.20813804 -0.37585557 -0.22727619 0.17208263 -0.12884513 0.13152859 0.071001627 -0.32862047 -0.11769256 -0.44839275 -0.56277767
2 "Walking_DownStairs" 0.28433754 0.013821312 -0.05753308 0.0047788809 0.28676481 0.18448192 0.78719278 -0.27114646 -0.41679552 -0.9278588 -0.93713951 -0.90390347 0.81683566 -0.51691288 0.050260237 0.074727446 0.014728716 -0.29811293 -0.044959679 0.020385047 0.14132017 -0.36269141 -0.39466985 -0.2159464 -0.17784609 0.042635247 -0.40265746 -0.41391625 -0.53979595 -0.36521924 0.1109127 0.27702134 0.1109127 0.27702134 -0.018520016 0.096268122 -0.22515801 -0.39860528 -0.47914892 -0.52804457 0.11307861 0.32699541 -0.019365802 -0.041108257 0.1827388 0.19847838 0.027479469 0.045310832 -0.21797703 0.029244163 -0.10038999 -0.37738537 -0.25970166 -0.36744843 -0.1204345 -0.39666183 -0.416408 -0.32155752 0.36842891 0.024646747 0.015992593 0.18608517 -0.4289621 -0.48107439 -0.54043223 -0.54349716
2 "Walking_DownStairs" 0.41085939 -0.024854391 -0.14898719 0.13488536 0.31788374 0.30342152 0.79970867 -0.26820707 -0.40293275 -0.87226231 -0.91645012 -0.94718434 0.01646854 0.012629908 0.083060203 0.28981052 0.10880299 -0.18967943 -0.11269568 0.035087263 0.13908097 -0.12526617 -0.39188628 -0.15534003 -0.25994754 -0.29857578 -0.076462364 -0.34789561 -0.50409213 -0.28840256 0.20566744 0.44932885 0.20566744 0.44932885 0.14153919 0.2813751 -0.051002175 -0.33651869 -0.42454197 -0.49286776 0.25757621 0.33900968 0.15011821 0.082723631 0.22257389 0.2837147 0.24487268 0.11616364 -0.076836912 0.22244056 0.018275526 -0.30487636 -0.10126483 -0.31349626 -0.036700826 -0.14148123 -0.45015065 -0.27532969 0.47375142 0.20958447 0.29288081 0.25896651 -0.41388511 -0.39743945 -0.51010613 -0.50316706
2 "Walking_DownStairs" 0.17766532 -0.070310559 -0.13630828 0.082236325 0.077127135 0.33199765 0.81247038 -0.25958826 -0.41351894 -0.90614476 -0.940082 -0.90795616 -0.30549215 0.49778875 -0.39793155 0.30259063 -0.0029786052 -0.24330228 0.15449748 -0.37809583 -0.22940055 -0.10354174 -0.41249567 -0.18436923 0.41556727 -0.13627755 0.26818767 -0.31828906 -0.52560843 -0.16782428 0.17531459 0.25441562 0.17531459 0.25441562 0.13425871 0.19109367 0.0043070361 -0.43662498 -0.40084122 -0.49088592 0.24264968 0.20940895 0.13991883 0.012156695 -0.070274302 0.3296778 0.31859742 0.018356322 -0.13844033 0.16362106 -0.10410648 -0.35014857 0.046812374 -0.38082258 0.029121214 -0.15284994 -0.43710429 -0.34272797 0.32847412 0.015255862 0.17256864 0.20630278 -0.46747834 -0.51172599 -0.49736529 -0.51698075
2 "Walking_DownStairs" 0.20574701 -0.00517762 -0.10548391 0.012328176 0.2032938 0.23702576 0.78972988 -0.27653834 -0.4286658 -0.92591639 -0.91795748 -0.96403551 0.27429853 -0.055821408 -0.45546031 0.20237688 0.058487622 -0.16287352 0.43865447 -0.42630114 -0.37961195 -0.40311674 -0.4311972 -0.37843733 -0.15170006 0.18173149 -0.073875352 -0.22553555 -0.40968145 -0.23265155 0.13859626 0.18195368 0.13859626 0.18195368 0.14293687 0.10442479 -0.098487161 -0.45678243 -0.32195407 -0.42491763 0.10599615 0.22181935 0.15112403 -0.027045929 0.11679396 0.18650837 0.15927053 0.053621511 -0.01229065 0.14093893 -0.012459602 -0.32421819 -0.20423771 -0.34282642 -0.22371892 -0.46666907 -0.49750943 -0.49544679 0.25407808 -0.044549273 0.18196273 -0.011772407 -0.40677425 -0.59531878 -0.43470969 -0.45233819
2 "Walking_UpStairs" 0.25186651 -0.030378942 -0.3516297 -0.34424039 0.083311586 -0.01247212 0.89378375 -0.41459246 -0.040303941 -0.92369394 -0.94089643 -0.61817194 -0.18490689 -0.13767 -0.32857225 -0.40484298 -0.14657494 -0.65208598 -0.55374785 0.22175365 0.052679773 -0.65015868 -0.48841211 -0.19901602 0.0083044901 -0.035256492 0.001352029 -0.61212382 -0.7336138 -0.50709511 -0.080257381 -0.2729147 -0.080257381 -0.2729147 -0.38252998 -0.32516348 -0.17445908 -0.51365123 -0.65836877 -0.70761366 -0.3595828 0.013070727 -0.25849633 -0.33817861 0.051023965 0.033138911 -0.42086443 -0.14946272 -0.60133241 -0.44111551 -0.2051175 -0.70338256 -0.53125986 -0.54910158 -0.24289617 -0.68817801 -0.45777938 -0.25828448 -0.18689934 -0.43925574 -0.28084713 -0.39084223 -0.57231393 -0.557114 -0.69811554 -0.74172245
2 "Walking_UpStairs" 0.20906379 -0.049359552 -0.31450384 -0.33864847 0.13448364 -0.23126938 0.86182968 -0.42820127 -0.1392346 -0.9025848 -0.9501223 -0.51151989 -0.023615341 0.37081296 0.47864023 -0.37212036 -0.13496227 -0.63194443 -0.23056798 0.24771267 0.11136827 -0.65257031 -0.40052102 -0.094268496 -0.047805077 -0.098499461 -0.031687271 -0.56672565 -0.68591364 -0.44465078 -0.13481802 -0.24174371 -0.13481802 -0.24174371 -0.34697355 -0.32923496 -0.2954055 -0.4342238 -0.60303429 -0.67777479 -0.36237296 0.03236188 -0.32543012 -0.3294357 0.1144071 -0.24037406 -0.36538077 -0.14234836 -0.56521999 -0.43796914 -0.18859979 -0.70260872 -0.5482178 -0.49994159 -0.21238961 -0.68571511 -0.3507104 -0.14152698 -0.15135449 -0.4157344 -0.30383611 -0.36631961 -0.51279145 -0.47837462 -0.66840736 -0.71299623
2 "Walking_UpStairs" 0.23655703 -0.0061942794 -0.13948292 -0.37894793 0.028987642 -0.29959604 0.83231477 -0.44034311 -0.21438702 -0.93563894 -0.95866746 -0.87931644 0.049621539 -0.03874066 0.061264074 -0.44843642 -0.22715301 -0.68682436 0.089278408 -0.10874976 -0.099692125 -0.49257032 -0.43446008 -0.095715349 0.14561867 -0.22902593 -0.13343518 -0.60501241 -0.73201373 -0.47436331 -0.21663016 -0.33297165 -0.21663016 -0.33297165 -0.43515274 -0.38578827 -0.2693784 -0.43071583 -0.64053932 -0.71971681 -0.4169721 -0.1053915 -0.49023371 -0.36447365 0.029944992 -0.26014835 -0.43045599 -0.23456357 -0.63787672 -0.5213571 -0.27402966 -0.7368147 -0.36702911 -0.50568954 -0.21518356 -0.5324108 -0.39849189 -0.14247722 -0.32350849 -0.44159804 -0.33820836 -0.45597604 -0.52955812 -0.4632979 -0.70938128 -0.75416494
2 "Walking_UpStairs" 0.24274255 0.0099775927 -0.093386183 -0.41578092 0.061759904 -0.23807668 0.82253955 -0.43545486 -0.22813074 -0.96339927 -0.938378 -0.9527586 0.31679199 -0.17573614 -0.45200155 -0.47054815 -0.25103729 -0.63413727 0.32405108 -0.47656942 -0.2504386 -0.36214539 -0.52912708 -0.22609117 -0.069812346 -0.069847215 0.014494209 -0.60050687 -0.69973405 -0.51163855 -0.22012732 -0.31166471 -0.22012732 -0.31166471 -0.4522697 -0.36196038 -0.18047776 -0.3177256 -0.62997984 -0.70886994 -0.37434338 -0.02651245 -0.36116195 -0.4328517 0.039543478 -0.23232336 -0.47326319 -0.2516409 -0.58419084 -0.51603228 -0.30488251 -0.68408108 -0.41270299 -0.5306493 -0.28968216 -0.35865777 -0.53146867 -0.27701495 -0.22182173 -0.47471666 -0.30336639 -0.44797486 -0.47656216 -0.33476205 -0.67510178 -0.78358137
2 "Walking_UpStairs" 0.28158555 -0.0075743135 -0.1747021 -0.34370447 0.11026753 -0.080621938 0.82434606 -0.42694058 -0.23396567 -0.96993179 -0.96832378 -0.90968986 0.14830418 -0.030948719 -0.16448775 -0.25428579 -0.23726415 -0.58503056 0.077596692 -0.23743319 0.048025629 -0.31690776 -0.43233468 -0.21278457 -0.19604378 0.17377152 0.14069617 -0.55603616 -0.58557933 -0.47583555 -0.13444434 -0.21625802 -0.13444434 -0.21625802 -0.34586017 -0.1995766 -0.20923231 -0.36352252 -0.5639145 -0.58589183 -0.29554254 -0.035408741 -0.28883491 -0.36362436 0.11150579 -0.046856427 -0.19415415 -0.22511661 -0.51877184 -0.40168371 -0.30897882 -0.65353801 -0.30645914 -0.40012533 -0.24420957 -0.32756375 -0.45718854 -0.27462276 -0.10751374 -0.40656587 -0.18219509 -0.22761814 -0.44260409 -0.41884048 -0.58940453 -0.60788256
2 "Walking_UpStairs" 0.18214828 -0.010646974 -0.16894574 -0.39173633 0.04238252 -0.23028972 0.82002484 -0.42264572 -0.26057755 -0.96633309 -0.95267355 -0.83867007 0.060478005 0.32080848 0.45322811 -0.29559709 -0.32207399 -0.62014605 0.052923668 -0.030243692 -0.085249252 -0.469196 -0.39753697 0.092601369 0.03449711 -0.11415513 -0.26198405 -0.58176603 -0.58963954 -0.51969865 -0.20964669 -0.29473591 -0.20964669 -0.29473591 -0.40042745 -0.24932407 -0.18983489 -0.40677357 -0.58162518 -0.59405351 -0.32713797 -0.028271695 -0.31599085 -0.4191069 0.012882513 -0.24382703 -0.22738337 -0.31620288 -0.56806307 -0.45174073 -0.37921071 -0.67236156 -0.39171654 -0.39806692 -0.13618466 -0.49515545 -0.4014457 0.05784247 -0.15942127 -0.49308938 -0.26895024 -0.22869022 -0.47960329 -0.45861168 -0.59024656 -0.62667255
2 "Walking_UpStairs" 0.1821957 -0.0016884658 -0.089805031 -0.38969662 0.019942316 -0.32360231 0.80965575 -0.41797861 -0.2927227 -0.95600484 -0.94951485 -0.90116884 0.32095521 -0.0066668256 -0.20805123 -0.3168533 -0.3710876 -0.61551865 0.06807912 -0.12657561 -0.074961722 -0.39280039 -0.49946853 0.07933651 -0.27456481 -0.27399033 -0.18073727 -0.38388985 -0.66150801 -0.51983675 -0.2313004 -0.33428275 -0.2313004 -0.33428275 -0.39817718 -0.32636997 -0.19737797 -0.38647655 -0.56790694 -0.59824582 -0.32716617 -0.15862351 -0.40596954 -0.41610939 0.040309433 -0.33175431 -0.25606441 -0.37991115 -0.53823486 -0.46017497 -0.40570352 -0.699442 -0.26824365 -0.45960826 -0.17597535 -0.43275521 -0.52928892 0.052002609 -0.25590789 -0.48613635 -0.29710733 -0.36824602 -0.44669593 -0.45034764 -0.60549276 -0.61693432
2 "Walking_UpStairs" 0.31178044 0.013873623 -0.21470991 -0.28883702 0.024940442 -0.012087503 0.80421172 -0.41122783 -0.30954593 -0.96488279 -0.93869197 -0.91956541 -0.026521934 -0.31954047 -0.4985735 -0.27353294 -0.29879028 -0.52668592 -0.2999477 0.073893873 0.38132382 -0.47683818 -0.47583266 -0.12368226 -0.17664333 0.07921147 0.25953308 -0.32742681 -0.61498026 -0.40993576 -0.10673119 -0.17686399 -0.10673119 -0.17686399 -0.32464141 -0.27985401 -0.21754223 -0.4980118 -0.50764623 -0.54909391 -0.283034 -0.057767764 -0.17011197 -0.29107181 0.0023875791 -0.0058105077 -0.24063234 -0.29348247 -0.47124739 -0.38155337 -0.35687942 -0.58120675 -0.31095432 -0.44367119 -0.19431948 -0.52968462 -0.50043439 -0.1817497 -0.13739158 -0.32742882 -0.25043493 -0.32350421 -0.4698539 -0.60972783 -0.54342429 -0.58827419
2 "Walking_UpStairs" 0.25615464 0.03261012 -0.22862313 -0.3637984 -0.0014922736 -0.0060593818 0.78841478 -0.39115743 -0.34059264 -0.9210241 -0.92276064 -0.8030966 0.12789296 0.17962537 -0.055212453 -0.47604283 -0.35576366 -0.50596304 -0.34774041 0.15866014 0.32310847 -0.67975956 -0.34455138 -0.082636875 -0.048836955 -0.056518603 0.04463821 -0.50346572 -0.51468227 -0.41238117 -0.15130127 -0.21238875 -0.15130127 -0.21238875 -0.43453318 -0.38263516 -0.22856455 -0.41703988 -0.51316009 -0.49286378 -0.41435887 -0.19244211 -0.19885975 -0.34481812 0.025062929 0.015996039 -0.46247104 -0.36954078 -0.43426277 -0.54077977 -0.38532287 -0.57906013 -0.52005218 -0.34783923 -0.21705351 -0.73372452 -0.34714239 -0.12650557 -0.1899777 -0.34742783 -0.35638998 -0.42182327 -0.44398003 -0.49861317 -0.47950234 -0.54759219
2 "Walking_UpStairs" 0.078156973 -0.027612708 -0.34615379 -0.37372745 0.096341876 0.14316589 0.85418365 -0.36998534 -0.28328007 -0.83659828 -0.840246 -0.6483279 0.29973831 -0.033131347 -0.51159201 -0.33455618 -0.31981618 -0.52583752 -0.44810408 0.0045658665 0.2350646 -0.50564685 -0.47447777 -0.082221558 0.040895537 -0.050034278 -0.11881097 -0.41725684 -0.61066021 -0.46073693 -0.066013136 -0.1621874 -0.066013136 -0.1621874 -0.37446221 -0.28586392 -0.1685337 -0.44755696 -0.54491105 -0.56338357 -0.30954637 -0.053451007 0.040453061 -0.40082566 0.10019886 0.10943263 -0.30645938 -0.32018501 -0.43803603 -0.4308375 -0.3689608 -0.61968223 -0.32000533 -0.43542035 -0.25225188 -0.56557768 -0.50386289 -0.11685809 -0.0512056 -0.36218995 -0.26509309 -0.3155656 -0.45477271 -0.53871623 -0.56906769 -0.58621612
2 "Walking_UpStairs" 0.17991522 0.040285843 -0.39925032 -0.32453994 0.040201843 0.2286178 0.77744709 -0.37238247 -0.38592451 -0.75190443 -0.87262585 -0.45582395 0.088889365 -0.20336321 0.10910682 -0.27280803 -0.28644621 -0.44409975 -0.14957342 0.091994832 0.17562404 -0.39577881 -0.45644299 0.016751134 0.18599938 0.10325021 0.15742671 -0.29272616 -0.62029185 -0.38964139 -0.014524538 -0.14698253 -0.014524538 -0.14698253 -0.30112207 -0.24059299 -0.18838598 -0.4253394 -0.49120709 -0.55191897 -0.28339365 -0.065450028 -0.015780675 -0.3414026 0.027500249 0.25826082 -0.27917822 -0.30955695 -0.407356 -0.33217253 -0.30959462 -0.47795326 -0.1679327 -0.46503846 -0.096487237 -0.4693507 -0.45498817 -0.041701737 -0.14785566 -0.27879577 -0.22878081 -0.25995095 -0.42039003 -0.5299872 -0.5437345 -0.59491486
2 "Walking_UpStairs" 0.28509055 -0.011054655 -0.17546042 -0.33608887 0.0077869281 -0.0060929828 0.71872149 -0.34577422 -0.46668033 -0.92890557 -0.94108453 -0.87726749 -0.13340136 0.076110943 0.4763061 -0.19534113 -0.30405907 -0.53137048 0.21780235 -0.037131015 -0.19124281 -0.33721618 -0.47215668 0.1757922 0.16523531 -0.0093887389 -0.11318937 -0.34159715 -0.60801985 -0.45805136 -0.13155587 -0.23947086 -0.13155587 -0.23947086 -0.33102753 -0.14051829 -0.093705423 -0.33570021 -0.53770173 -0.50998624 -0.21389553 -0.15125476 -0.11459166 -0.39087147 0.020645124 -0.025060893 -0.20341514 -0.33851338 -0.4561645 -0.25989039 -0.31256905 -0.6093017 -0.16339143 -0.46397772 -0.098441084 -0.39234393 -0.48098212 0.14506161 -0.15877225 -0.40693163 -0.12045877 -0.17290463 -0.35605769 -0.43631808 -0.52010701 -0.5311647
2 "Walking_UpStairs" 0.28495022 -0.017809348 -0.10353921 -0.39399176 0.069258649 -0.06076504 0.71248535 -0.34166914 -0.47922354 -0.96767438 -0.96456 -0.96573832 -0.070333994 0.072646673 0.012146109 -0.34085601 -0.20734973 -0.55097197 0.36033459 -0.24634945 -0.40459008 -0.32831827 -0.52584322 0.07552608 -0.11888202 -0.13553365 -0.014825479 -0.46937646 -0.63692755 -0.55251579 -0.16213231 -0.27554829 -0.16213231 -0.27554829 -0.35491072 -0.26527231 -0.083455424 -0.23430112 -0.60423294 -0.57019814 -0.3885618 -0.13072157 -0.29540235 -0.39604612 0.095774234 -0.017048279 -0.32743339 -0.23001693 -0.4885663 -0.41779096 -0.23674031 -0.61395623 -0.32469436 -0.51843762 -0.19982486 -0.33723797 -0.53379316 0.053113633 -0.28183788 -0.38434279 -0.22885148 -0.31940575 -0.46758322 -0.22670898 -0.57827013 -0.58932267
2 "Walking_UpStairs" 0.1982599 -0.0072360841 -0.11697537 -0.35821234 0.19934459 0.027980756 0.72200405 -0.34340533 -0.48379117 -0.96043669 -0.96927178 -0.95188743 -0.017955933 0.079486588 0.27546116 -0.27046029 0.096856453 -0.49306247 0.1000267 -0.05236214 0.11741251 -0.2564816 -0.53851784 0.0027495934 -0.32820963 -0.088911671 0.2002967 -0.44506683 -0.64188901 -0.47941398 -0.094184308 -0.17381199 -0.094184308 -0.17381199 -0.25329332 -0.035019427 -0.17567552 -0.25955538 -0.56414543 -0.60807578 -0.29223016 0.15144084 -0.16707199 -0.38610369 0.14852228 0.048769955 -0.27112573 0.044300942 -0.47294134 -0.33678352 0.081330006 -0.51049366 -0.20990436 -0.5402442 -0.089535453 -0.2766297 -0.54067222 -0.06041694 -0.060310064 -0.37383924 0.023235527 -0.11977266 -0.35613125 -0.321199 -0.59097769 -0.66052927
2 "Walking_UpStairs" 0.25100692 0.027292221 -0.15904398 -0.31226485 0.27158876 0.063229519 0.71478372 -0.34596998 -0.49391901 -0.93165632 -0.95645429 -0.92671733 0.098782494 0.12165214 0.080507267 -0.17728738 -0.010655122 -0.46113757 0.084413525 -0.094105264 -0.10654961 -0.33877929 -0.43503761 0.26429836 -0.043750096 0.086174644 -0.11992142 -0.41960128 -0.57926941 -0.41788958 -0.025631528 -0.18376522 -0.025631528 -0.18376522 -0.2581634 0.029664321 -0.12134538 -0.19206194 -0.50851563 -0.56825118 -0.23758431 0.14779928 -0.14315036 -0.34397777 0.25327381 0.086776685 -0.19536509 -0.036890515 -0.43161253 -0.23201674 -0.04984662 -0.4877658 -0.26003947 -0.41096809 -0.079608968 -0.366337 -0.45441647 0.24240421 -0.073569887 -0.37981332 0.071368066 -0.02948862 -0.33881188 -0.23479164 -0.56083805 -0.60914001
2 "Walking_UpStairs" 0.26889811 0.027477206 -0.13197884 -0.32589321 0.13326769 0.095709279 0.7025277 -0.32537694 -0.50383256 -0.96523033 -0.85924197 -0.94517747 0.03796997 -0.062148329 0.077913514 -0.13629036 -0.42469654 -0.44604172 -0.036682316 -0.07102473 0.070769596 -0.29150879 -0.39836213 0.34742419 -0.26846342 -0.16269313 0.071530399 -0.45748595 -0.52792207 -0.44031185 -0.048290474 -0.26902979 -0.048290474 -0.26902979 -0.31490523 -0.077725099 -0.051873198 -0.22551096 -0.4973354 -0.53459347 -0.25097704 -0.1711741 -0.12169493 -0.35776465 0.19635563 0.12206307 -0.14425801 -0.4172292 -0.40384756 -0.20639174 -0.47649664 -0.48551686 -0.24359981 -0.37692169 -0.010126342 -0.31159432 -0.41625582 0.32207009 -0.19659158 -0.42659012 -0.045443761 -0.1239241 -0.41014724 -0.24265499 -0.50896167 -0.60456678
2 "Walking_UpStairs" 0.14838783 -0.036547994 -0.11049098 -0.33005118 -0.028480261 0.1506074 0.69943417 -0.29680057 -0.51878585 -0.96343447 -0.92333967 -0.90902989 0.21995954 -0.38324408 0.15471033 -0.080070941 -0.30862275 -0.40934456 -0.34601361 0.18816808 0.73715861 -0.38997173 -0.43510444 -0.036634046 -0.27441254 -0.16560552 -0.22459824 -0.38170893 -0.47713832 -0.47996845 -0.078116487 -0.26403131 -0.078116487 -0.26403131 -0.24646959 -0.016526736 -0.096342847 -0.34465144 -0.46603963 -0.46637773 -0.22721182 -0.11060852 -0.05070074 -0.3751621 -0.048013934 0.16579945 -0.083414572 -0.29389646 -0.35749978 -0.16072315 -0.37865265 -0.45875204 -0.25489773 -0.393344 -0.22399771 -0.43306767 -0.46651991 -0.07077409 -0.20273931 -0.41506437 -0.012561749 -0.028343579 -0.34411167 -0.45994864 -0.46632865 -0.5041819
2 "Walking_UpStairs" 0.073728786 -0.14822575 -0.24110951 -0.35922813 0.17063542 0.139023 0.74252899 -0.25001385 -0.53088483 -0.7512596 -0.67553109 -0.79221644 -0.028058585 0.05079396 -0.29246569 -0.37793475 -0.29188397 -0.50172645 -0.4373822 0.26030642 0.5954912 -0.39797267 -0.58067577 0.02011086 0.095818481 -0.10840566 0.015118217 -0.42660766 -0.65936327 -0.45675853 -0.016179243 -0.23870239 -0.016179243 -0.23870239 -0.35979074 -0.34350115 -0.12699625 -0.2598296 -0.57712838 -0.58143789 -0.3618939 -0.054354654 -0.13221783 -0.35809733 0.20197994 0.18612216 -0.36002925 -0.31670555 -0.47569101 -0.45710393 -0.31261723 -0.52496231 -0.31821636 -0.56824884 -0.17214089 -0.42521454 -0.59147077 -0.017607759 -0.22024203 -0.36740946 -0.3685373 -0.31599241 -0.40557815 -0.29258889 -0.57903337 -0.6123658
2 "Walking_UpStairs" 0.28020794 -0.01113497 -0.179611 -0.37135565 0.011871275 0.164084 0.66598608 -0.3163566 -0.56406492 -0.84219454 -0.84983864 -0.92826513 -0.14510808 -0.056451519 0.52723178 -0.30603987 -0.30493209 -0.42097618 -0.11361076 0.14672676 0.22767118 -0.34074943 -0.59991183 -0.079131961 0.1736976 0.021951086 0.0054447012 -0.36284499 -0.69393348 -0.53846376 -0.094050402 -0.24668279 -0.094050402 -0.24668279 -0.32552221 -0.22795785 -0.24995911 -0.37037813 -0.59579767 -0.57800952 -0.29812803 -0.14558248 -0.016452301 -0.40260487 0.023827573 0.16844075 -0.320734 -0.35244091 -0.34527482 -0.35283472 -0.29855883 -0.49693946 -0.14505109 -0.59261021 -0.25769922 -0.40291941 -0.60727467 -0.11188373 -0.20439161 -0.38834828 -0.21574063 -0.24781573 -0.38991559 -0.46577585 -0.57199318 -0.61578222
2 "Walking_UpStairs" 0.27452047 -0.0078204354 -0.12915842 -0.41658802 0.12844834 0.056056762 0.64589852 -0.32197213 -0.56610531 -0.95623826 -0.90118763 -0.93496839 0.00086470195 -0.14394993 0.26900463 -0.32472417 -0.34273271 -0.46597655 0.28551851 -0.20610333 -0.54785012 -0.38593776 -0.5029189 0.38929771 0.017540009 0.13830085 -0.11759782 -0.41719282 -0.63390762 -0.50425061 -0.12146549 -0.26716053 -0.12146549 -0.26716053 -0.3516524 -0.27885918 -0.044025884 -0.14363497 -0.55681645 -0.59927667 -0.35143894 -0.082410283 -0.13077686 -0.4442928 0.15629447 0.071100508 -0.32952828 -0.35120081 -0.43560342 -0.38115526 -0.37984111 -0.49346149 -0.2475389 -0.48057821 -0.07223993 -0.43006495 -0.52070576 0.38280588 -0.25178786 -0.38943369 -0.23417738 -0.34329063 -0.29645799 -0.19050876 -0.58495231 -0.64733042
2 "Walking_UpStairs" 0.24402748 -0.0043812777 -0.13437813 -0.43838096 0.18083787 0.079635381 0.64294547 -0.32149207 -0.56406153 -0.94584482 -0.91040281 -0.92968439 0.051152892 -0.01086498 -0.14960464 -0.37226256 -0.29524411 -0.48362989 0.21514151 -0.28607875 -0.38522188 -0.36280887 -0.51483273 0.44959761 -0.14738436 -0.059329303 0.27522032 -0.38412185 -0.55846868 -0.47938429 -0.12116392 -0.21730648 -0.12116392 -0.21730648 -0.35838811 -0.32075824 -0.055344501 -0.13572796 -0.51421844 -0.51840379 -0.40150714 -0.065825118 -0.15529982 -0.45352433 0.22025066 0.11482649 -0.35933208 -0.28458165 -0.43977488 -0.4457348 -0.36074198 -0.52501409 -0.24855931 -0.46041387 0.087093378 -0.39997164 -0.55520698 0.41729226 -0.25218023 -0.31978177 -0.3097119 -0.33936179 -0.32829577 -0.16177823 -0.54933187 -0.50984416
